row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,blank02.mzXML Peak area,blank06.mzXML Peak area,CQ04.mzXML Peak area,A27_3.mzXML Peak area,A23_1.mzXML Peak area,P49_1.mzXML Peak area,E05_3.mzXML Peak area,blank04.mzXML Peak area,A23_2.mzXML Peak area,E09_3.mzXML Peak area,A32_2.mzXML Peak area,P51_1.mzXML Peak area,A19_1.mzXML Peak area,E13_2.mzXML Peak area,E09_1.mzXML Peak area,E17_1.mzXML Peak area,E11_2.mzXML Peak area,P38_1.mzXML Peak area,P55_2.mzXML Peak area,P38_2.mzXML Peak area,A31_3.mzXML Peak area,P53_1.mzXML Peak area,A27_1.mzXML Peak area,E12_2.mzXML Peak area,P41_1.mzXML Peak area,A28_1.mzXML Peak area,E15_1.mzXML Peak area,A25_3.mzXML Peak area,A33_1.mzXML Peak area,P54_2.mzXML Peak area,blank03.mzXML Peak area,E04_3.mzXML Peak area,P55_3.mzXML Peak area,A34_3.mzXML Peak area,A21_1.mzXML Peak area,P54_1.mzXML Peak area,A31_2.mzXML Peak area,A22_2.mzXML Peak area,P37_3.mzXML Peak area,A30_1.mzXML Peak area,A30_2.mzXML Peak area,P41_3.mzXML Peak area,A30_3.mzXML Peak area,blank05.mzXML Peak area,A21_3.mzXML Peak area,P48_2.mzXML Peak area,E04_2.mzXML Peak area,E13_1.mzXML Peak area,A28_3.mzXML Peak area,P47_3.mzXML Peak area,E12_3.mzXML Peak area,CQ01.mzXML Peak area,A33_3.mzXML Peak area,E18_3.mzXML Peak area,A25_1.mzXML Peak area,P41_2.mzXML Peak area,A27_2.mzXML Peak area,P54_3.mzXML Peak area,E12_1.mzXML Peak area,A32_1.mzXML Peak area,E17_3.mzXML Peak area,A31_1.mzXML Peak area,E09_2.mzXML Peak area,P48_3.mzXML Peak area,P53_3.mzXML Peak area,P55_1.mzXML Peak area,P48_1.mzXML Peak area,CQ03.mzXML Peak area,A32_3.mzXML Peak area,blank01.mzXML Peak area,E11_3.mzXML Peak area,P49_2.mzXML Peak area,E05_1.mzXML Peak area,E18_1.mzXML Peak area,E18_2.mzXML Peak area,CQ02.mzXML Peak area,A22_3.mzXML Peak area,P51_3.mzXML Peak area,A23_3.mzXML Peak area,P49_3.mzXML Peak area,A25_2.mzXML Peak area,P37_1.mzXML Peak area,P38_3.mzXML Peak area,P37_2.mzXML Peak area,A33_2.mzXML Peak area,A22_1.mzXML Peak area,P47_2.mzXML Peak area,A20_2.mzXML Peak area,A34_2.mzXML Peak area,P51_2.mzXML Peak area,E04_1.mzXML Peak area,A20_1.mzXML Peak area,P53_2.mzXML Peak area,A21_2.mzXML Peak area,E15_3.mzXML Peak area,A19_2.mzXML Peak area,E17_2.mzXML Peak area,E11_1.mzXML Peak area,A28_2.mzXML Peak area,E15_2.mzXML Peak area,E05_2.mzXML Peak area,A19_3.mzXML Peak area,E13_3.mzXML Peak area,P47_1.mzXML Peak area,A20_3.mzXML Peak area,A34_1.mzXML Peak area,
3715,1180.3613854823775,0.90315104,,,,,,,,,,,0,0,3945.686,110548.63,167877.53,135606.45,167919.8,0,167394.61,122750.46,136596.53,131638.77,140081.69,111439.6,163758.02,86393.44,96406.05,76051.29,77730.266,145062.84,156653.95,53959.914,172418.3,107527.41,97764.36,170514.64,131862.3,120792.59,148877.97,170052.62,0,22788.633,118700.375,159091.56,172319.19,70516.305,157129.73,199241.69,181469.73,191607.69,194180.25,154151.02,181062.64,0,132418.11,159702.84,155131.03,135532.11,168821.53,153672.84,133026.6,194649.6,145097.7,115107.86,111072.805,190502.28,199388.84,79791.336,139423.4,168003.53,147241.56,137336.22,152472.89,164874.33,48681.887,125804.54,137641.98,19615.562,179233.62,0,157759.73,129947.8,150245.06,153728.14,110009.84,114948.7,151655.61,143536.88,144217.72,136116.67,148729.64,179218.98,76996.625,97469.11,155040.55,162380.39,146466.73,187578.88,162837.27,145923.0,128997.87,119652.67,148089.77,175607.64,64870.11,136308.88,178908.7,45777.938,171344.17,163713.34,183419.02,101234.13,135211.9,134789.53,118298.69,55338.656,
15837,1186.450948137241,6.4354534,,,,,,,,,,,0,0,0,1147.3118,23203.078,969.5926,21480.7,0,10879.643,1307.2185,8877.35,0,2634.333,929.99963,6181.3105,9993.947,2162.5117,1449.4559,0,0,0,21353.072,12217.862,1330.3687,3270.394,7664.899,11890.027,0,0,3661.0437,0,0,0,0,1325.8481,1031.386,0,11364.284,0,11397.248,4083.4175,0,1835.7327,0,3075.81,0,0,2006.7936,4083.7869,5163.291,1387.0466,1003.86755,0,2095.1206,1944.3179,921.1971,8746.798,3363.43,0,8026.325,5026.839,1536.1759,11213.961,0,20840.992,0,1617.1167,0,13883.997,0,1884.9576,1704.7991,16980.855,3279.073,4800.793,0,4982.396,1310.7188,4371.912,0,1059.0251,0,0,0,0,12114.377,9637.802,8630.981,2824.4355,1007.1322,12136.23,17133.033,10417.254,4044.9946,4063.9766,1470.8077,14675.698,5830.74,8340.233,8327.032,16942.312,0,0,11849.207,8900.46,1628.51,
14605,1186.4509729522658,5.9643683,,,,,,,,,,,0,0,0,0,6117.2124,1597.3184,0,0,31492.953,0,1062.3129,0,0,1325.9922,1274.7407,2668.643,1915.9895,0,0,0,2668.7783,0,0,1485.1625,0,0,1232.9355,1173.2881,0,1797.7117,0,964.53235,0,2513.3696,0,1105.6399,1422.2711,1638.9257,0,27949.004,1601.0356,1727.9858,1761.8752,0,0,1439.7119,0,0,0,0,2496.0603,0,0,1206.7327,1175.6501,1482.834,0,1090.4587,0,1981.8174,3329.4617,1715.3945,0,0,0,1184.7825,3355.1226,0,1564.707,0,0,2837.9087,2519.5132,1276.6322,1243.6306,0,0,0,0,1963.213,0,0,0,1342.8457,0,1435.8914,0,1001.511,0,0,0,0,0,0,1156.8936,1249.2026,3039.0964,0,0,1590.7366,0,964.6903,0,1096.1831,0,1159.5209,
15802,1186.8799339659745,6.42157,,,,,,,,,,,0,0,0,62008.027,351051.7,0,355265.66,0,307359.88,76071.8,166714.7,48820.758,109535.54,3157.225,285745.34,210285.02,85668.336,64202.504,0,6346.3784,0,365359.44,243794.0,0,89661.6,211593.4,191466.14,12623.978,21666.896,82281.625,0,0,0,27748.229,154906.08,85512.54,0,154370.3,0,231811.9,162621.45,11281.454,156056.17,0,113078.0,39417.742,35708.73,56139.21,114881.41,143716.88,0,24885.48,0,82016.62,57562.89,62905.984,176938.73,72355.71,7847.387,223182.84,168642.34,89468.16,241656.52,3663.213,375146.44,0,60833.297,1232.3215,178168.78,0,75006.32,2025.3411,388276.2,137150.89,113695.95,12196.454,119201.31,42703.168,119807.664,0,30967.152,26684.533,1309.7308,8181.302,0,232493.42,179903.97,244096.17,85082.59,18687.217,201294.86,296603.4,228799.14,130439.97,132236.19,46164.95,192792.52,112178.93,150641.17,143940.42,361836.22,5114.446,9104.029,186627.94,187617.39,120341.47,
15791,1187.0233354116492,6.418887,,,,,,,,,,,0,0,1059.463,74361.445,439551.0,970.5609,425774.0,0,374933.28,85539.945,213446.28,59819.727,128321.11,5967.744,353148.5,261593.77,112702.85,68909.15,0,2915.4414,0,477896.72,308087.16,1329.979,127064.055,251726.17,228308.17,13532.0205,29566.271,95692.85,0,0,0,39197.797,192737.4,135421.44,2809.6328,186419.6,1010.6059,299349.16,216605.19,16232.05,164381.95,0,128509.41,53103.766,46087.32,59275.797,138080.39,173713.11,0,36299.582,0,106815.86,71726.86,76559.695,222665.75,79803.016,10287.29,279599.7,215262.47,108393.45,297923.3,12858.865,435599.38,0,73816.164,6483.522,229872.77,0,85975.336,0,476590.9,168537.67,150295.28,15224.1875,138901.6,53103.133,159692.38,1127.8534,44290.543,42789.652,936.1904,13466.61,0,285532.66,212829.48,291041.34,104387.25,24020.77,248353.03,352864.4,285332.56,155785.72,162139.4,64238.14,261512.5,131272.33,172257.38,181198.56,430391.97,4777.833,11456.523,238651.56,231233.45,150753.81,
15788,1187.1660088276117,6.417985,,,,,,,,,,,0,0,0,71920.54,446101.0,921.3206,431760.03,0,377138.66,92588.055,221807.16,64417.348,136904.86,8095.2383,351111.44,268012.03,113991.99,68362.47,1334.9521,7089.4453,0,457373.5,314352.4,1760.3253,139165.94,262960.03,234337.27,17235.6,20937.393,103930.13,0,0,0,38979.957,192397.5,130712.51,2695.747,197866.92,1147.6864,280173.72,222623.1,11973.729,179877.0,0,127794.83,50046.152,48528.305,83447.25,139072.2,189083.6,1207.317,35035.547,0,114548.03,80935.53,88830.64,233098.56,86802.18,13979.203,293973.1,215463.53,115540.31,298724.4,11214.437,456567.56,0,83582.84,4384.3584,223998.69,0,91738.03,0,491739.34,178127.52,142544.03,18646.152,135922.1,52058.613,159038.61,0,42267.562,38935.516,0,9502.794,0,299326.38,207228.78,304866.0,107566.805,25468.37,244117.08,370676.0,302863.84,161425.53,148757.62,65978.3,259935.47,145152.7,194373.56,183862.27,445722.5,3086.7615,6292.6733,254210.28,236924.27,152691.22,
14085,1187.2413210311793,5.919072,,,,,,,,,,,0,0,0,0,3465.0713,1501.9122,0,0,1364.4753,0,0,0,0,0,1320.9648,2612.8232,0,0,0,0,0,0,0,1479.5851,3103.63,0,1779.1702,0,0,1777.2563,0,0,0,1184.1782,0,0,1353.2339,0,0,35370.26,47514.953,0,11296.641,0,2221.8916,0,0,0,0,0,1090.5032,0,0,0,0,0,1397.7034,0,0,1298.4617,2200.8027,0,0,0,0,0,0,0,1049.056,0,0,0,0,0,935.9092,0,0,0,1405.3735,944.95984,0,0,0,0,0,0,2787.3726,1836.662,2253.968,0,0,0,0,0,1584.2759,1861.1555,0,0,0,1673.7505,0,1142.5033,1345.8728,0,0,0,
15796,1187.309228785158,6.4223776,,,,,,,,,,,0,0,0,65958.59,366652.7,1583.164,376003.25,0,328422.44,77779.625,187203.6,43647.32,120452.4,11440.96,308542.0,229104.39,95174.805,65190.477,0,3107.2446,0,385226.88,265547.8,0,114725.08,221522.97,205044.36,9285.75,22832.346,78685.2,0,1062.4896,0,30031.943,169125.61,109262.08,1427.2013,177238.05,0,245671.25,183577.53,11041.014,150170.38,0,110165.164,43324.94,42810.848,65245.598,117734.78,159991.33,0,31929.002,0,90743.9,66581.18,60217.02,187351.14,77729.04,16371.513,241869.81,170274.83,95376.28,243506.58,10979.199,394483.84,0,64678.062,5159.9844,187587.17,0,86011.67,1154.2366,414105.03,129553.336,117648.7,17225.023,121530.695,39888.387,129703.414,0,38394.902,35954.875,1340.5635,5927.6597,0,234969.66,188263.02,250340.47,89301.375,23592.688,216176.31,307974.97,254598.69,136694.73,133628.58,55535.793,218118.64,115927.76,145180.2,152697.0,375130.62,2686.1643,5341.058,195764.53,208188.08,125551.445,
12351,1187.5774277536286,5.4426236,,,,,,,,,,,0,0,0,9028.688,25548.014,991.28687,33753.176,0,53150.63,11309.469,9101.903,2471.8625,31126.713,2608.0308,20112.559,27620.438,27123.02,25693.945,0,27600.38,48917.53,0,48404.664,12682.857,7617.9175,7319.107,28271.615,15829.895,2438.9873,19878.771,0,3570.0947,1139.254,5720.9854,81715.91,26764.05,42733.992,28845.14,38949.023,100848.72,103877.32,18244.805,100351.266,0,64699.617,1756.7712,19890.572,29587.422,2187.7466,23346.86,10298.127,6973.6934,2700.8232,11602.086,16769.273,17746.324,31106.775,18843.803,9449.197,42539.156,20990.104,32968.26,29290.52,2572.5444,0,0,1263.2882,0,12454.595,0,30807.178,4075.397,14781.839,13314.074,14107.66,0,14391.423,4503.8613,23556.592,6884.0576,12436.426,60860.13,30720.424,48712.754,4390.8247,69695.24,36365.04,86359.49,4233.684,1070.0536,10936.089,93858.1,0,75452.49,22364.707,5344.4175,14443.797,15945.156,3862.7703,19820.67,31218.967,6532.553,4988.311,34341.445,60034.06,20306.398,
12194,1187.742435652727,5.4293084,,,,,,,,,,,0,0,0,8424.644,38260.89,1278.2595,49943.72,0,180560.61,16771.97,3991.469,21894.951,71102.875,4209.001,22275.027,33201.7,67693.29,40757.33,0,2640.6116,1183.987,0,150491.31,7095.713,37985.203,7563.5493,93482.13,1690.0476,0,61406.453,0,5201.9155,0,0,157613.77,57800.336,1132.646,32200.979,3182.4495,231729.06,188354.66,30974.521,213453.88,0,120221.9,0,32918.074,50137.39,1246.6987,72502.0,4452.696,8898.422,0,8479.702,32911.652,40360.297,31118.861,41834.207,16398.355,46957.586,21264.797,77127.91,35401.676,1504.523,0,0,1086.81,0,3438.546,0,71507.016,0,19267.1,18493.117,7919.174,0,9974.8125,2209.2004,77734.9,0,3712.0325,90361.0,0,40201.508,0,170413.2,91257.57,206975.06,927.25934,2585.04,18169.861,231355.5,0,139734.92,17396.477,1152.9531,27447.225,56701.117,3906.3303,16282.428,41445.008,0,3790.758,121128.414,145684.92,11620.176,
12202,1187.9107362510167,5.4290223,,,,,,,,,,,0,0,0,7942.0576,54517.98,1229.416,51306.766,0,84532.9,19392.99,9215.47,7757.093,40305.66,4230.565,28679.648,35857.9,41252.508,30733.383,0,1172.411,0,0,77562.875,6326.1396,15449.023,7410.3066,43899.223,2652.745,0,30422.168,0,5201.7656,0,0,127011.89,35100.03,4504.16,36494.492,5361.969,169085.98,168520.83,24221.13,164815.38,0,96779.06,0,26530.754,48161.008,1473.464,29579.54,3419.7898,7002.33,0,5969.286,23761.496,24885.662,33088.086,24012.785,13685.522,53721.383,27832.121,48626.344,52367.766,0,0,0,1181.8992,0,3351.7134,0,45168.812,0,18327.396,19374.92,7547.91,0,10585.785,3022.3682,42614.73,0,7004.449,86769.13,0,32026.281,0,115200.336,44517.27,132350.67,1568.355,915.2402,22485.322,134601.61,0,114680.016,18819.025,2907.14,33279.445,24556.74,2287.6633,23289.322,39359.426,0,2295.149,57163.87,93224.21,12045.74,
3687,1188.3456725096112,0.90322185,,,,,,,,,,,0,0,2871.98,108760.695,101757.914,282270.22,177667.05,0,152833.69,144317.25,189861.9,137915.12,243121.48,213275.69,167226.08,252946.86,176169.17,185508.58,256267.56,184329.38,98918.89,53935.426,158691.69,196683.27,177411.89,146991.97,192253.17,59130.445,198607.69,191038.62,0,163877.03,233375.17,171655.12,202273.12,164504.6,188296.02,198053.25,162000.47,124594.07,176470.78,138136.12,193036.9,0,183407.81,196549.78,117285.77,71366.45,157072.89,253402.77,217303.31,162774.56,228929.08,171353.89,188048.23,123999.14,147081.11,192569.02,185764.67,188265.4,176962.7,201679.12,182134.36,207529.62,59235.49,81026.33,173366.08,40826.24,175820.73,0,102721.055,295095.34,145621.6,197447.78,172581.78,69709.65,179215.95,209867.42,109529.37,320946.2,223246.17,176759.64,203517.39,188785.52,201019.25,110490.84,198409.75,224604.52,230049.53,223877.69,194602.7,158140.88,192012.38,206462.25,179600.08,251670.56,215955.72,202178.94,163924.39,184997.75,162468.12,230252.97,216659.22,213622.45,107592.88,197739.52,
3746,1188.8470506707463,0.9047316,,,,,,,,,,,0,0,8519.657,122214.67,134641.86,271567.53,95749.41,0,142222.19,82758.57,200298.44,178049.0,227729.23,231730.23,173868.4,213843.78,65820.64,163192.31,205639.47,235752.25,216544.28,66255.67,168279.75,89446.65,171920.48,132937.53,177374.4,184165.69,98018.55,181419.62,0,144025.47,196499.97,183250.58,193740.1,206258.52,207977.66,178543.86,51781.96,125021.92,201305.64,162107.95,183419.25,0,124782.21,187733.61,200429.39,203774.42,178735.77,195959.05,210524.08,236002.81,215850.84,196566.97,163306.97,200424.69,169333.84,167263.72,187671.17,193489.75,200516.56,238916.47,64231.6,198409.16,83062.54,224977.89,173600.23,26462.889,233013.17,0,163773.3,308392.66,64086.816,244294.64,193751.05,138119.77,89913.29,164045.45,39035.285,314779.56,205554.77,164489.08,92304.22,199431.61,192091.94,156065.14,228897.3,186098.25,200494.56,135768.83,182884.23,155320.05,195107.56,183164.25,42499.69,241307.08,174143.84,180948.69,144354.55,174470.97,110751.15,222073.17,61051.766,196769.47,158732.56,205612.97,
11831,1190.5786703477277,5.348519,,,,,,,,,,,0,0,0,2489.35,11593.598,18095.818,39803.52,0,56951.105,6320.633,1585.5978,991.34326,15432.58,0,10585.11,23745.87,33041.37,32367.467,0,8752.786,3347.2334,0,32458.19,65759.25,4441.7856,1238.8027,20606.562,7298.974,0,12084.702,0,35764.938,0,0,38605.934,21313.65,26791.77,3398.3901,24834.527,65100.094,70626.734,47381.89,85975.79,0,46622.695,0,55525.008,14349.05,0,9056.79,68079.68,5480.325,0,4315.724,8400.178,20339.045,13135.9,3507.3674,46092.996,20432.28,11409.379,41718.875,27995.055,0,0,1009.8285,0,0,0,0,35489.734,11216.832,3478.0967,6291.681,5883.4336,0,3347.7935,0,29717.855,5367.3506,6693.59,108610.02,3528.58,60176.703,0,29838.66,12496.959,54784.992,1327.545,0,9396.356,53789.55,0,53153.03,6948.3755,1696.6239,14891.019,19166.086,0,8134.815,34586.49,0,1519.4736,15493.064,38985.797,1525.7107,
12287,1191.4995294489315,5.4363036,,,,,,,,,,,0,0,0,934.5132,0,0,0,0,0,0,9661.846,0,1459.9183,1265.0327,0,0,0,0,0,7983.757,11743.039,0,0,0,0,15924.642,0,2672.1724,24570.35,0,0,0,0,41924.727,0,0,8259.101,9377.982,6242.036,0,1009.464,0,1005.28424,0,1375.0994,33060.594,0,0,62337.367,2669.3494,0,0,64719.09,4139.2974,0,0,4398.512,942.20526,0,4117.376,1381.8035,1118.4104,0,41023.426,0,0,10062.176,0,15207.443,0,0,0,0,1049.6353,2803.569,0,15780.29,5163.3213,0,0,2574.6875,0,10876.522,4032.608,48161.684,1243.9047,0,1470.877,33778.83,0,0,0,0,1053.9312,3454.0508,7219.678,1594.5581,0,39877.99,0,0,12744.554,3784.2725,0,3890.2292,17873.645,
11429,1193.2439487681738,5.260099,,,,,,,,,,,0,0,0,0,0,44889.027,1223.9802,0,1547.6222,0,0,0,0,0,0,0,955.8716,4177.7993,6574.8965,9409.119,3518.2874,0,0,81732.39,0,0,0,2028.426,0,1043.9071,0,34579.734,1572.8743,0,1092.5262,0,12418.54,0,11287.505,1095.2314,2445.3093,21208.139,6939.692,0,2904.8135,0,32475.176,0,0,0,111875.17,0,0,0,0,0,0,0,28015.062,0,0,2491.1252,0,0,0,2460.4375,0,0,0,0,3943.4546,66129.17,0,0,0,0,0,0,1051.252,54793.055,0,27881.988,2588.2007,23868.416,0,0,0,1435.5442,0,0,0,1146.2786,0,2108.8303,952.2974,0,1071.6362,0,0,0,0,0,0,912.6986,1556.9276,0,
13757,1194.0219650762203,5.829072,,,,,,,,,,,0,0,0,0,5003.752,32155.096,1158.5914,0,4196.459,0,0,0,0,0,0,2910.9482,0,0,4210.3394,3138.3171,1148.7852,1010.71704,1038.4038,45786.777,0,0,0,2333.2776,0,0,0,24348.49,0,1970.977,0,1295.5406,1345.8427,0,1447.0105,8252.196,7464.54,28085.707,5523.4785,0,0,0,23075.998,0,0,1432.0916,44574.85,0,0,0,0,902.95123,2216.8555,1181.158,16841.031,0,0,0,1130.177,998.6886,1296.9783,14623.078,0,0,2764.59,0,0,27958.428,0,0,0,0,0,0,0,30285.473,0,0,1084.0896,0,0,0,0,0,0,0,0,0,0,0,0,1915.8364,1847.4967,0,0,1594.9968,0,0,0,0,1137.9319,1961.9595,
3569,1218.313626608431,0.8773126,,,,,,,,,,,0,0,0,15430.055,18871.16,95379.39,25465.084,0,6558.091,10089.125,20911.045,49809.445,58913.695,41184.75,53048.805,28717.879,28205.05,72854.086,49771.086,97780.5,94682.86,48978.883,18726.965,50362.44,29265.361,26353.154,22247.938,25763.084,18462.63,86838.37,0,16785.566,52166.625,46426.74,92201.16,28941.223,50584.65,27652.559,63534.69,43586.527,28801.332,17253.03,38981.383,0,27522.775,79653.65,29958.844,68125.46,25650.32,41529.414,39406.79,44609.184,39045.297,32550.996,32806.49,10969.893,14232.71,26054.875,85094.625,89030.42,71113.72,45343.24,69702.67,102069.66,84999.44,33767.99,30412.957,0,73000.61,0,26386.805,62116.418,65090.355,25666.336,36937.6,5157.3564,37764.266,48296.535,0,93350.97,27854.57,64527.31,14778.361,17772.7,32740.238,73171.016,73668.98,20899.506,21373.28,21028.893,23033.424,51339.586,45520.914,56397.953,18273.406,50489.867,58695.617,53097.13,8336.789,58600.83,22284.078,30789.09,84370.56,36654.05,25153.232,81337.68,
14273,1218.882909092338,5.9055896,,,,,,,,,,,0,0,0,13246.877,99667.805,3113.504,89790.266,0,107134.97,17937.28,2325.3945,15687.166,10368.244,4450.005,69095.01,36896.664,25177.99,10089.213,0,1077.258,1346.5723,55941.957,64303.71,1112.8354,27676.666,50258.637,32323.38,989.162,0,29412.732,0,0,0,1136.6455,40521.285,21953.154,2458.3242,5391.786,923.3395,32166.703,74201.94,3118.5225,6172.54,0,10776.074,2095.629,1042.4719,2263.9326,23059.467,64889.047,1171.7156,1055.439,0,22409.203,8863.538,19590.291,42682.25,22925.502,0,15035.955,8318.926,1755.8881,69594.92,0,66121.41,0,2050.8591,0,2970.662,0,16940.715,962.4207,94634.414,29501.78,15265.013,0,1706.6499,2365.8313,24945.883,2656.5215,1126.5209,6316.6016,965.76306,0,0,30478.906,72615.53,23622.715,1842.481,4684.135,56340.36,54007.863,38538.266,21252.828,12900.749,2605.1643,41126.516,34212.81,19174.955,33413.887,83929.16,0,922.82214,94713.55,14030.615,2978.5059,
14282,1219.0259086477934,5.8914046,,,,,,,,,,,0,0,0,7212.7114,94569.766,0,46103.285,0,101385.16,22867.432,6491.3975,12680.489,16862.91,0,71523.56,27593.316,31663.805,22452.184,0,0,1291.9125,61894.2,61215.387,0,34281.785,49530.21,58201.574,0,0,26338.824,0,0,0,1565.7715,43094.79,13654.998,1261.5508,4052.1194,0,110023.195,25219.262,1494.4907,19233.86,0,12050.219,2238.7122,1017.5315,4344.183,25619.594,59499.28,0,1007.7123,0,6561.5947,12689.054,24408.525,31016.088,20388.871,0,13768.738,20110.312,13560.126,61776.758,0,71093.42,0,3841.2827,0,3896.5674,0,22024.252,1722.5095,106479.125,17992.47,15356.05,0,1213.6128,8783.467,32080.625,1620.9724,1372.7183,6186.785,0,0,963.3241,31289.059,81458.23,25524.82,1959.7747,1438.0537,51777.562,52725.527,38802.953,21567.238,24842.506,2650.2368,35537.57,40039.766,28464.736,43966.094,85904.61,1339.3064,1494.5774,92633.22,16545.305,1542.217,
14266,1219.169144961797,5.899409,,,,,,,,,,,0,0,0,8591.4375,99453.27,920.0834,67992.234,0,94966.39,21419.29,4158.4414,9988.957,9219.902,1851.084,66007.67,27698.21,27781.953,17882.31,1358.1277,0,974.10925,60003.32,52210.008,947.7765,30648.076,41439.555,43399.3,0,0,29684.578,0,0,1180.8291,5688.5107,36541.25,16058.75,1691.0859,3509.8828,0,35012.875,17795.262,2491.7017,11124.444,0,4187.4873,1574.0049,1783.2319,4157.7236,19662.082,52064.152,0,933.7849,0,27282.814,3862.96,11468.673,34317.32,21293.664,978.6798,13183.118,10048.828,2065.227,61220.727,1926.3425,60863.918,0,4217.5854,0,5593.058,0,18793.193,1074.2764,88700.23,32870.723,17422.717,0,0,5036.301,34127.25,1373.6609,2371.1853,3786.0637,1383.6194,0,0,29695.832,71535.8,20743.96,1968.1855,2156.9668,41105.656,36400.184,35194.395,13686.588,10374.832,2018.8624,25039.084,31638.535,30954.809,37688.273,75710.55,1734.0039,0,73807.04,7377.123,4556.191,
5644,1225.31153208641,1.3539551,,,,,,,,,,,0,0,0,0,7270.0337,29844.643,10112.215,0,11200.928,0,6091.501,10837.961,14796.75,3807.8374,7508.1465,0,6324.119,19406.326,209929.92,25410.818,6911.0557,3316.811,8642.118,69881.54,13875.023,1360.0927,17323.133,30026.23,20014.006,5807.7827,0,996.75415,181553.27,7468.213,8278.559,3909.9053,7589.866,19251.959,13083.792,2502.3164,2662.5732,13838.749,3835.9753,0,10650.867,30413.701,10109.704,6005.8,2087.775,45573.23,60999.96,4537.9277,20781.031,12967.961,29441.775,14213.435,8541.279,7044.0645,62097.02,5288.9966,15005.541,6814.313,12737.655,30892.74,5767.2305,182371.36,15568.253,0,5935.871,0,3556.2207,31768.133,6081.1445,11509.986,11725.478,0,19605.537,23760.354,0,34133.082,33247.215,10561.14,27651.506,10719.137,23355.117,18032.574,42699.39,17938.828,9727.546,4631.5054,8725.999,16037.55,3334.855,10187.694,16488.99,18981.25,15663.717,4548.904,2128.1738,18947.08,10061.144,16166.112,7402.8887,44022.703,18715.232,7493.4775,
16259,1225.869413365199,6.7385187,,,,,,,,,,,0,0,0,0,0,0,0,0,1066.9995,0,0,0,0,81353.17,0,0,16662.277,0,969.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350758.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17453.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18067.072,0,0,0,0,348211.2,0,0,0,
5636,1226.3122354861966,1.3549817,,,,,,,,,,,0,0,0,0,3524.6606,17681.633,3919.7183,0,5605.0054,0,3457.1558,5219.5576,8029.1367,0,4984.79,0,3520.1897,14722.6875,174132.03,12485.749,3434.4956,0,4934.0547,42796.234,8088.826,1091.0835,9150.268,21579.48,10829.549,1332.706,0,0,179373.27,4420.9565,4548.4517,1987.306,3380.222,11501.662,8705.72,1247.4712,1915.59,10433.322,1874.9164,0,4266.1294,24722.525,7376.3354,3546.2998,0,56143.3,35743.125,2730.2861,13080.919,7498.1304,13922.192,9187.432,4641.5566,2708.4485,40503.992,3423.67,9396.089,4822.871,4970.356,19411.186,2498.766,157904.11,10927.476,0,4024.4622,0,1068.2826,22530.64,3429.666,6203.825,7695.3267,0,14713.799,15591.473,0,19283.71,14185.928,5670.885,14329.617,5174.0317,16552.768,13566.669,25721.365,12685.942,5326.12,3064.2715,4461.42,9843.999,1268.3944,5343.9346,11012.656,10086.864,7541.604,1443.6824,920.78723,10084.263,4277.647,11161.563,4627.622,22435.236,11766.802,3038.7593,
16240,1226.874502157137,6.7688413,,,,,,,,,,,0,0,0,0,1253.8452,0,0,0,0,0,918.0143,0,0,95488.234,0,0,16851.254,1008.62256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.4044,0,0,0,1376.4219,358911.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20897.893,0,1004.62854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23199.234,0,0,0,0,232800.58,0,0,0,
14648,1234.6022768331447,5.9308233,,,,,,,,,,,0,0,0,3848.2888,47519.453,2490.8105,65462.387,0,67265.19,12257.26,2443.148,8689.297,3333.6868,1486.6908,56610.945,28642.424,13227.171,6370.726,0,0,2233.6309,52244.812,42629.484,1604.29,22356.004,39445.47,30259.14,1162.4856,0,6715.125,0,0,0,1315.9309,28507.057,9385.389,0,3265.7131,0,85965.54,58199.203,1155.8994,8766.098,0,3498.2393,0,1299.2478,0,11097.01,38663.63,1458.0374,0,1099.1873,11401.76,12674.822,8780.557,19004.38,6441.547,0,10804.286,7690.8765,5165.2354,45953.465,1685.8027,54613.4,0,7627.533,0,1523.8723,0,5205.0073,0,64766.68,27078.592,14738.487,0,0,4210.6133,28752.99,0,2084.435,1584.8583,0,0,0,22127.537,53463.457,15878.902,2135.013,1919.1686,47226.074,37437.605,28698.877,5320.048,20269.584,919.85645,16947.658,14924.033,21070.742,29154.695,74845.055,2537.4333,0,58655.336,2738.7578,2606.3828,
